
0.3125,-0.32917,0.3095,-0.33027,0.30558,-0.3319,0.30282,-0.33611,0.30358,-0.33792,0.30288,-0.338,0.29904,-0.33692,0.29687,-0.33699,0.29492,-0.33889,0.29466,-0.33792,0.2965,-0.34035,0.29729,-0.3411,0.29725,-0.34255,0.2977,-0.34228,0.29564,-0.34301,0.29154,-0.34346,0.28743,-0.3458,0.28458,-0.34623,0.28317,-0.34885,0.28019,-0.34899,0.27816,-0.34935,0.27185,-0.34829,0.26944,-0.34847,0.26802,-0.35115,0.26587,-0.35153,0.26404,-0.35404,0.26327,-0.35334,0.26265,-0.35548,0.25913,-0.35555,2
-0.64062,0.2125,-0.64177,0.21795,-0.64293,0.21908,-0.64373,0.21968,-0.64471,0.22261,-0.64675,0.23133,-0.64772,0.2418,-0.64589,0.2482,-0.64591,0.25445,-0.64803,0.26212,-0.64576,0.26996,-0.6409,0.27835,-0.6367,0.28593,-0.63617,0.29435,-0.63951,0.30661,-0.64373,0.31629,-0.64419,0.32636,-0.64455,0.33596,-0.64558,0.34669,-0.6493,0.36188,-0.65084,0.37325,-0.65474,0.39056,-0.65614,0.40441,-0.65654,0.41709,-0.65704,0.43088,-0.65548,0.44277,-0.65607,0.45467,-0.65803,0.46601,-0.66331,0.47902,1
-0.72813,0.61667,-0.72797,0.61988,-0.73027,0.61852,-0.73141,0.61591,-0.73074,0.61492,-0.73025,0.62009,-0.73038,0.62708,-0.72966,0.62943,-0.72917,0.63152,-0.72897,0.63433,-0.72426,0.63732,-0.72007,0.64034,-0.71643,0.64276,-0.71439,0.64516,-0.71477,0.65074,-0.71884,0.65436,-0.72036,0.65762,-0.72078,0.66004,-0.7189,0.66334,-0.72046,0.67037,-0.72309,0.67377,-0.72798,0.68313,-0.72796,0.68802,-0.72559,0.69058,-0.72576,0.69428,-0.72585,0.69637,-0.72684,0.69848,-0.7265,0.69943,-0.72981,0.70212,1
0.25313,-0.24583,0.25058,-0.24724,0.24701,-0.24941,0.2446,-0.25362,0.24534,-0.25565,0.24475,-0.25577,0.2415,-0.25492,0.23977,-0.25534,0.23831,-0.25728,0.23813,-0.25641,0.24009,-0.259,0.24132,-0.25988,0.24194,-0.2613,0.24268,-0.26135,0.24106,-0.26188,0.23711,-0.26279,0.23356,-0.26495,0.23128,-0.26565,0.23057,-0.26846,0.22819,-0.2684,0.22646,-0.26882,0.22067,-0.2677,0.21884,-0.26812,0.21802,-0.27069,0.21672,-0.27113,0.21546,-0.27358,0.21479,-0.27319,0.21426,-0.27522,0.21095,-0.27525,2
0.3375,-0.24167,0.33389,-0.24278,0.32919,-0.24418,0.32574,-0.24803,0.32624,-0.2497,0.32557,-0.24981,0.32134,-0.24869,0.31837,-0.2485,0.31601,-0.25019,0.31534,-0.24899,0.31728,-0.25158,0.31759,-0.25212,0.317,-0.25314,0.31684,-0.25261,0.31448,-0.25316,0.30991,-0.25385,0.30539,-0.25598,0.30188,-0.25592,0.30017,-0.25819,0.297,-0.25777,0.29456,-0.25804,0.28811,-0.25656,0.28514,-0.25628,0.28326,-0.25861,0.28035,-0.2587,0.27846,-0.26072,0.27726,-0.26011,0.27663,-0.26221,0.27297,-0.26187,2
0.25938,0.0625,0.25641,0.06167,0.25172,0.060088,0.24876,0.056417,0.24909,0.054695,0.24856,0.054568,0.2451,0.055515,0.24264,0.055572,0.24077,0.054123,0.23999,0.055064,0.24222,0.0525,0.2431,0.052127,0.24313,0.050954,0.24326,0.051471,0.24153,0.051172,0.23723,0.050851,0.23349,0.048935,0.23024,0.048654,0.22929,0.046412,0.22671,0.046983,0.2244,0.046984,0.21856,0.048726,0.21597,0.048838,0.21468,0.046572,0.21271,0.046626,0.21114,0.044633,0.21003,0.045324,0.20936,0.043373,0.20568,0.043504,2
-0.64688,0.33333,-0.64809,0.34056,-0.64938,0.34346,-0.65005,0.34529,-0.65086,0.34936,-0.65258,0.35959,-0.65313,0.37138,-0.65126,0.37914,-0.65119,0.3868,-0.65298,0.39596,-0.65019,0.40472,-0.64508,0.41411,-0.6408,0.42203,-0.64003,0.43095,-0.64279,0.44248,-0.64665,0.45235,-0.64711,0.46202,-0.64738,0.47092,-0.64768,0.4807,-0.65112,0.49435,-0.6527,0.50425,-0.65667,0.5199,-0.65748,0.53185,-0.65719,0.54204,-0.6575,0.55361,-0.6562,0.56345,-0.65672,0.57311,-0.65783,0.58207,-0.6629,0.59232,1
-0.76875,0.3375,-0.76976,0.33718,-0.77308,0.33191,-0.77487,0.32581,-0.77437,0.32203,-0.77489,0.32465,-0.77653,0.32826,-0.77672,0.32717,-0.77688,0.3264,-0.77721,0.3274,-0.77416,0.32837,-0.77117,0.329,-0.76865,0.32843,-0.76729,0.32909,-0.76918,0.33392,-0.77388,0.3356,-0.77655,0.33658,-0.77761,0.33725,-0.77718,0.34028,-0.78007,0.34692,-0.78313,0.34845,-0.78936,0.35629,-0.79056,0.36149,-0.78941,0.36555,-0.79005,0.36993,-0.79081,0.37238,-0.79268,0.37561,-0.79372,0.37924,-0.79786,0.38354,1
0.43438,-0.033333,0.43043,-0.033024,0.425,-0.032816,0.42082,-0.035519,0.421,-0.036817,0.42038,-0.036806,0.41589,-0.034922,0.41231,-0.033965,0.40909,-0.034239,0.40815,-0.03307,0.4101,-0.035123,0.41012,-0.03499,0.40849,-0.034963,0.40773,-0.033542,0.40514,-0.033439,0.40026,-0.033371,0.39534,-0.034561,0.39048,-0.033518,0.38829,-0.035582,0.3846,-0.034472,0.38131,-0.033706,0.37453,-0.032151,0.37054,-0.031329,0.36752,-0.032302,0.36369,-0.031743,0.36101,-0.033097,0.35922,-0.031841,0.3586,-0.034249,0.35448,-0.033766,2
0.4375,-0.275,0.43316,-0.27577,0.42757,-0.27677,0.42303,-0.27995,0.42333,-0.28125,0.42267,-0.28133,0.4177,-0.28019,0.41384,-0.2797,0.41068,-0.28092,0.40975,-0.2797,0.41149,-0.28208,0.41115,-0.2825,0.40926,-0.28352,0.40836,-0.28267,0.40553,-0.28325,0.40056,-0.28368,0.39543,-0.28619,0.39046,-0.28592,0.38792,-0.28813,0.38378,-0.28797,0.38065,-0.28808,0.37361,-0.28694,0.36954,-0.28644,0.36636,-0.2885,0.36222,-0.28849,0.35915,-0.29048,0.35758,-0.28959,0.35692,-0.2918,0.35298,-0.29153,2
-0.62813,0.36667,-0.62919,0.37554,-0.62991,0.38001,-0.63016,0.38347,-0.63111,0.3889,-0.63301,0.40029,-0.63307,0.41345,-0.63061,0.42245,-0.63039,0.43129,-0.63244,0.44106,-0.62951,0.45076,-0.62395,0.46101,-0.61924,0.47065,-0.61848,0.48069,-0.62113,0.49314,-0.625,0.50474,-0.6249,0.51554,-0.62495,0.52592,-0.62526,0.53679,-0.62863,0.55164,-0.63,0.56301,-0.63343,0.58012,-0.63418,0.59285,-0.63395,0.60355,-0.63432,0.61562,-0.6327,0.62605,-0.63298,0.63624,-0.63417,0.6455,-0.63934,0.65601,1
-0.77812,0.45,-0.77859,0.45047,-0.78172,0.44554,-0.78333,0.44002,-0.78262,0.43659,-0.78246,0.43958,-0.78354,0.4441,-0.78366,0.44354,-0.78355,0.443,-0.78332,0.44406,-0.77944,0.44529,-0.77622,0.44608,-0.77337,0.44552,-0.77162,0.44605,-0.77255,0.45056,-0.77695,0.45183,-0.77952,0.45276,-0.78036,0.45318,-0.7792,0.45535,-0.78126,0.46165,-0.78437,0.46276,-0.79028,0.46987,-0.79094,0.4742,-0.78897,0.47671,-0.78931,0.47953,-0.78995,0.48096,-0.79154,0.48286,-0.79171,0.48456,-0.79528,0.48686,1
0.5,-0.24167,0.49646,-0.24141,0.4918,-0.24113,0.48829,-0.24368,0.48881,-0.24484,0.48827,-0.24494,0.48406,-0.24315,0.48114,-0.242,0.47875,-0.24252,0.4781,-0.24094,0.47992,-0.2433,0.48021,-0.2432,0.47946,-0.24317,0.47937,-0.24207,0.47697,-0.24224,0.47245,-0.24214,0.46772,-0.24308,0.46374,-0.24219,0.46161,-0.24343,0.45808,-0.24293,0.45556,-0.24265,0.44892,-0.24099,0.44558,-0.23962,0.44328,-0.24137,0.43991,-0.2402,0.43748,-0.24183,0.43617,-0.24042,0.4356,-0.24245,0.43161,-0.24185,2
-0.68437,0.46667,-0.68497,0.47274,-0.6868,0.47404,-0.68783,0.47405,-0.68808,0.47601,-0.68886,0.48393,-0.68922,0.49344,-0.68811,0.49831,-0.68786,0.50315,-0.68885,0.50898,-0.68512,0.51473,-0.6806,0.52082,-0.67665,0.52583,-0.67552,0.53147,-0.67712,0.5408,-0.68135,0.548,-0.68257,0.55465,-0.68309,0.56074,-0.68224,0.56812,-0.68482,0.57908,-0.68704,0.58644,-0.69168,0.59926,-0.69219,0.60818,-0.69083,0.61516,-0.69117,0.62306,-0.69065,0.629,-0.6915,0.63514,-0.69186,0.64028,-0.69596,0.64675,1
-0.71875,0.20417,-0.72044,0.20435,-0.72342,0.19926,-0.72524,0.19354,-0.72534,0.19054,-0.72681,0.19376,-0.72875,0.19795,-0.72875,0.19774,-0.72919,0.19767,-0.73028,0.19969,-0.72807,0.20179,-0.72511,0.20329,-0.72244,0.20388,-0.72154,0.206,-0.72432,0.21205,-0.72927,0.2148,-0.73155,0.21732,-0.73275,0.21997,-0.73333,0.2248,-0.73702,0.23304,-0.73976,0.23697,-0.74565,0.24687,-0.74762,0.25436,-0.74763,0.2609,-0.74851,0.26787,-0.74878,0.27321,-0.75055,0.27925,-0.75242,0.28564,-0.7573,0.29293,1
0.37813,0.0083333,0.37371,0.008261,0.36772,0.0078123,0.36347,0.0048637,0.36353,0.0031985,0.36289,0.0031612,0.35823,0.0048833,0.35429,0.0055718,0.35115,0.0047361,0.34988,0.0059191,0.35192,0.0034637,0.3518,0.0032939,0.35002,0.0030024,0.34901,0.0038494,0.34656,0.003644,0.34149,0.0035219,0.33654,0.0020097,0.3316,0.0024499,0.3293,0.00013828,0.3256,0.00081463,0.32247,0.0011677,0.31545,0.0028451,0.31153,0.0033322,0.3087,0.0016207,0.30482,0.0019403,0.30204,0.00022697,0.30032,0.001186,0.29962,-0.0010995,0.29552,-0.00069567,2
0.40313,-0.35417,0.39871,-0.35544,0.39329,-0.35705,0.38894,-0.36093,0.38941,-0.36266,0.38864,-0.3628,0.3836,-0.36161,0.37986,-0.36149,0.3768,-0.36337,0.37601,-0.36207,0.37765,-0.36466,0.37729,-0.36531,0.37553,-0.36687,0.37478,-0.36637,0.37202,-0.36727,0.36692,-0.36806,0.36172,-0.37015,0.35723,-0.37022,0.35493,-0.37267,0.3509,-0.37263,0.34794,-0.373,0.34065,-0.37205,0.33686,-0.37197,0.3341,-0.37431,0.33055,-0.37436,0.32765,-0.37672,0.32653,-0.37603,0.32585,-0.37808,0.322,-0.37785,2
-0.68125,0.17917,-0.68278,0.18075,-0.68497,0.1775,-0.68617,0.1737,-0.68664,0.17285,-0.68864,0.17791,-0.69011,0.18456,-0.68919,0.18676,-0.68945,0.18949,-0.69115,0.19405,-0.68903,0.19883,-0.68509,0.20376,-0.68154,0.20787,-0.68071,0.21336,-0.68407,0.22223,-0.68883,0.22839,-0.68992,0.2343,-0.69069,0.24019,-0.69172,0.24727,-0.69546,0.25812,-0.6974,0.26505,-0.70222,0.27752,-0.70393,0.28782,-0.70434,0.29686,-0.70494,0.30635,-0.70416,0.31447,-0.7051,0.32318,-0.70743,0.33198,-0.7125,0.34203,1
0.25938,-0.0125,0.25643,-0.013358,0.25215,-0.014708,0.24922,-0.018329,0.24968,-0.020047,0.24911,-0.020071,0.2458,-0.018858,0.24347,-0.01871,0.24166,-0.020166,0.24109,-0.019162,0.24318,-0.021763,0.24426,-0.022062,0.24444,-0.022906,0.24472,-0.022418,0.24283,-0.022837,0.23874,-0.023203,0.23502,-0.024983,0.23209,-0.025002,0.23109,-0.027237,0.22864,-0.02668,0.22645,-0.026627,0.22054,-0.024859,0.21806,-0.024774,0.2169,-0.026954,0.21484,-0.026909,0.21328,-0.028809,0.21218,-0.028179,0.21154,-0.030111,0.20788,-0.030156,2
-0.625,0.15417,-0.62647,0.15963,-0.62734,0.16037,-0.62798,0.16053,-0.62944,0.16378,-0.63233,0.17291,-0.63339,0.18353,-0.6316,0.18979,-0.63178,0.19624,-0.6342,0.2044,-0.63251,0.21256,-0.62745,0.22122,-0.62325,0.22928,-0.62299,0.2384,-0.62687,0.2509,-0.63123,0.26115,-0.63144,0.27143,-0.63169,0.28173,-0.63319,0.29325,-0.6373,0.30895,-0.63864,0.32093,-0.6424,0.33869,-0.64405,0.35309,-0.64499,0.36669,-0.64555,0.38147,-0.64374,0.39424,-0.64427,0.40718,-0.6468,0.41951,-0.65235,0.43361,1
-0.68437,0.275,-0.68565,0.2777,-0.68773,0.27602,-0.6889,0.27348,-0.68927,0.2737,-0.69085,0.28003,-0.692,0.28768,-0.69106,0.29115,-0.69116,0.29497,-0.69251,0.30052,-0.6899,0.30609,-0.68589,0.31169,-0.68212,0.31657,-0.68123,0.32225,-0.68403,0.33129,-0.68852,0.33781,-0.68974,0.34421,-0.69034,0.34976,-0.69072,0.35664,-0.69419,0.3674,-0.69609,0.37386,-0.70078,0.38641,-0.70205,0.39587,-0.70185,0.40405,-0.70233,0.41295,-0.70157,0.42055,-0.70258,0.42831,-0.70421,0.43608,-0.70893,0.44478,1
-0.75313,0.37917,-0.75399,0.37966,-0.75699,0.37489,-0.75865,0.36908,-0.75827,0.36594,-0.75873,0.36917,-0.76016,0.3735,-0.76014,0.3729,-0.76023,0.37253,-0.76055,0.37385,-0.75725,0.37545,-0.75412,0.37656,-0.75113,0.37666,-0.74983,0.37768,-0.75142,0.38279,-0.75601,0.38485,-0.75834,0.38694,-0.75935,0.38848,-0.75875,0.39152,-0.76141,0.39873,-0.7644,0.40071,-0.77032,0.40914,-0.77125,0.41489,-0.77003,0.41914,-0.77052,0.42343,-0.77096,0.4263,-0.77251,0.42992,-0.77331,0.43331,-0.77723,0.4376,1
0.55937,-0.4625,0.55663,-0.46242,0.55294,-0.46223,0.54998,-0.46491,0.55096,-0.46594,0.55026,-0.46603,0.54626,-0.46441,0.54405,-0.46331,0.54199,-0.46393,0.54177,-0.46205,0.54351,-0.46477,0.54406,-0.46488,0.54373,-0.46508,0.5441,-0.46346,0.54182,-0.46381,0.53732,-0.4637,0.53307,-0.46539,0.52969,-0.46375,0.52806,-0.46582,0.52464,-0.46539,0.52259,-0.4651,0.51604,-0.46353,0.51307,-0.46222,0.51119,-0.46403,0.50837,-0.46301,0.50615,-0.46498,0.50536,-0.46349,0.50469,-0.46577,0.50102,-0.46518,2
-0.75,0.2875,-0.75129,0.2871,-0.75453,0.2816,-0.75637,0.27547,-0.75621,0.27219,-0.75713,0.27486,-0.75898,0.27918,-0.75927,0.27829,-0.75969,0.27777,-0.76041,0.27932,-0.75766,0.28098,-0.7548,0.28192,-0.75221,0.28187,-0.75113,0.28307,-0.75335,0.28865,-0.7581,0.29055,-0.76072,0.29196,-0.76191,0.29346,-0.76189,0.29671,-0.76512,0.3036,-0.76806,0.30541,-0.77408,0.31366,-0.77555,0.31919,-0.77492,0.32376,-0.7757,0.32815,-0.77621,0.33116,-0.77803,0.33477,-0.77946,0.33889,-0.78384,0.34357,1
-0.125,-0.97917,-0.12562,-0.98013,-0.12627,-0.98196,-0.12732,-0.98557,-0.12552,-0.98768,-0.12611,-0.98774,-0.12864,-0.98632,-0.12856,-0.98644,-0.12901,-0.98776,-0.12789,-0.98686,-0.12671,-0.98883,-0.1256,-0.98902,-0.12443,-0.98992,-0.12219,-0.98944,-0.12377,-0.98939,-0.1263,-0.9898,-0.12895,-0.991,-0.12845,-0.99138,-0.12827,-0.99319,-0.13076,-0.99221,-0.13137,-0.99236,-0.13625,-0.98973,-0.13622,-0.98925,-0.13574,-0.99091,-0.136,-0.99052,-0.13702,-0.99184,-0.13646,-0.99138,-0.13681,-0.993,-0.13892,-0.99231,3
0.29063,-0.19583,0.28771,-0.19687,0.28357,-0.19849,0.28075,-0.20232,0.28137,-0.20408,0.28071,-0.20421,0.27714,-0.20316,0.27499,-0.20309,0.27316,-0.2047,0.27278,-0.20367,0.27482,-0.20626,0.27561,-0.20694,0.27576,-0.20812,0.27608,-0.20782,0.27417,-0.20832,0.27001,-0.20904,0.26613,-0.21098,0.26325,-0.21141,0.26208,-0.21396,0.25938,-0.21368,0.25724,-0.21403,0.25114,-0.21274,0.24869,-0.21282,0.2474,-0.21553,0.24524,-0.21564,0.24367,-0.21795,0.24271,-0.21754,0.24213,-0.21947,0.23863,-0.21941,2
-0.68125,0.3625,-0.68223,0.36714,-0.68412,0.36714,-0.6852,0.36624,-0.68547,0.36755,-0.68666,0.37496,-0.68752,0.38391,-0.68633,0.38826,-0.6863,0.39236,-0.68754,0.39808,-0.68443,0.40345,-0.68011,0.40955,-0.67626,0.41427,-0.67528,0.42027,-0.6775,0.42961,-0.68189,0.43686,-0.68307,0.44389,-0.68367,0.44993,-0.68348,0.45744,-0.68632,0.46907,-0.6886,0.47676,-0.69317,0.49016,-0.69398,0.5001,-0.69308,0.5084,-0.69349,0.51756,-0.6929,0.52466,-0.69379,0.5322,-0.69467,0.53905,-0.69922,0.54683,1
0.5,-0.4875,0.49602,-0.48817,0.49124,-0.48886,0.4872,-0.4922,0.48791,-0.49352,0.48709,-0.49364,0.4823,-0.49235,0.47884,-0.49183,0.47607,-0.49317,0.47553,-0.49159,0.47696,-0.49445,0.47684,-0.49498,0.4754,-0.49599,0.47502,-0.49511,0.4723,-0.49578,0.46741,-0.49601,0.46231,-0.49815,0.45813,-0.49749,0.45563,-0.49976,0.45171,-0.49981,0.44887,-0.50005,0.4417,-0.49887,0.43807,-0.49832,0.43524,-0.50041,0.43154,-0.50029,0.42865,-0.50264,0.42744,-0.5015,0.42685,-0.50405,0.42302,-0.50353,2
0.31875,-0.095833,0.31509,-0.096663,0.31019,-0.097989,0.30654,-0.10186,0.30694,-0.1034,0.30631,-0.1035,0.30221,-0.10237,0.29928,-0.10218,0.29682,-0.1037,0.29603,-0.10261,0.29804,-0.10537,0.29848,-0.10584,0.29789,-0.10668,0.29758,-0.10628,0.29547,-0.10664,0.2909,-0.10715,0.28654,-0.10894,0.28282,-0.10906,0.28113,-0.1115,0.27828,-0.11097,0.27569,-0.11109,0.2694,-0.10959,0.2663,-0.10944,0.26447,-0.11168,0.26172,-0.11174,0.25969,-0.11379,0.2584,-0.113,0.2578,-0.11504,0.25397,-0.11488,2
0.34688,-0.3125,0.34324,-0.31371,0.33868,-0.31528,0.33505,-0.31945,0.33568,-0.32121,0.33498,-0.32134,0.33057,-0.32027,0.32764,-0.32024,0.32536,-0.32192,0.3248,-0.32086,0.32668,-0.32333,0.32695,-0.32398,0.32631,-0.32526,0.32629,-0.32477,0.32399,-0.32548,0.31961,-0.32584,0.31507,-0.32802,0.31154,-0.32797,0.30995,-0.33049,0.30658,-0.33039,0.30427,-0.33056,0.29782,-0.32917,0.2949,-0.32901,0.29314,-0.33122,0.29048,-0.33119,0.28855,-0.33329,0.28753,-0.33254,0.28687,-0.33462,0.28329,-0.33453,2
-0.06875,-0.35,-0.069328,-0.3508,-0.070931,-0.35227,-0.072615,-0.35555,-0.071296,-0.35758,-0.071831,-0.35759,-0.073795,-0.35632,-0.073886,-0.3564,-0.074116,-0.35758,-0.073875,-0.35683,-0.07219,-0.3589,-0.070506,-0.3594,-0.069262,-0.36024,-0.067725,-0.35996,-0.068788,-0.35978,-0.071849,-0.35993,-0.074105,-0.36089,-0.074156,-0.36122,-0.073827,-0.36308,-0.075776,-0.36214,-0.076845,-0.36206,-0.081513,-0.35968,-0.081682,-0.3592,-0.080718,-0.36076,-0.081081,-0.36033,-0.081958,-0.3615,-0.082228,-0.36098,-0.082539,-0.36256,-0.084795,-0.36186,3
0.25625,-0.32917,0.25365,-0.3307,0.25017,-0.33321,0.24783,-0.33768,0.24858,-0.33972,0.24804,-0.3398,0.24467,-0.33913,0.24291,-0.33976,0.24148,-0.34161,0.24139,-0.34086,0.24331,-0.3435,0.24449,-0.34441,0.24505,-0.346,0.24592,-0.34611,0.24433,-0.3467,0.2404,-0.34758,0.23681,-0.34971,0.23489,-0.35046,0.23417,-0.35299,0.23171,-0.35291,0.23016,-0.35345,0.22437,-0.35218,0.22271,-0.35242,0.22205,-0.35523,0.22078,-0.35554,0.21977,-0.35775,0.2193,-0.35717,0.21867,-0.35941,0.21545,-0.35939,2
0.5375,-0.2,0.53528,-0.19895,0.53163,-0.19766,0.52931,-0.19971,0.5299,-0.20065,0.52943,-0.20072,0.52607,-0.1983,0.5242,-0.19635,0.52266,-0.19636,0.52226,-0.19426,0.5242,-0.19682,0.52532,-0.19628,0.52564,-0.1954,0.52599,-0.19326,0.52423,-0.19315,0.52013,-0.19251,0.51614,-0.19324,0.51284,-0.19091,0.51153,-0.19227,0.50878,-0.19103,0.50673,-0.18988,0.50061,-0.18735,0.49773,-0.18551,0.49595,-0.1861,0.49351,-0.18479,0.49158,-0.18541,0.4906,-0.1842,0.48982,-0.18558,0.48615,-0.185,2
